gid,경도,위도
다바748727,127.2178834505,36.8526619436
다바748728,127.2178801378,36.8535633980
다바748729,127.2178768250,36.8544648522
다바748730,127.2178735120,36.8553663063
다바748731,127.2178701988,36.8562677602
다바748732,127.2178668856,36.8571692141
다바748733,127.2178635721,36.8580706677
다바748734,127.2178602585,36.8589721213
다바748735,127.2178569448,36.8598735747
다바748736,127.2178536309,36.8607750279
다바748737,127.2178503169,36.8616764811
다바748738,127.2178470027,36.8625779340
다바748739,127.2178436884,36.8634793869
다바748740,127.2178403739,36.8643808396
다바748741,127.2178370593,36.8652822922
다바748742,127.2178337446,36.8661837446
다바748743,127.2178304297,36.8670851969
다바748744,127.2178271146,36.8679866491
다바748745,127.2178237994,36.8688881011
다바748746,127.2178204840,36.8697895530
다바748747,127.2178171685,36.8706910048
다바748748,127.2178138529,36.8715924564
다바748749,127.2178105371,36.8724939079
다바748750,127.2178072212,36.8733953592
다바748751,127.2178039051,36.8742968104
다바748752,127.2178005888,36.8751982615
다바748753,127.2177972725,36.8760997124
다바748754,127.2177939559,36.8770011632
다바748755,127.2177906392,36.8779026139
다바748756,127.2177873224,36.8788040644
다바748757,127.2177840054,36.8797055148
다바748758,127.2177806883,36.8806069650
다바748759,127.2177773711,36.8815084151
다바748760,127.2177740536,36.8824098651
다바748761,127.2177707361,36.8833113149
다바748762,127.2177674184,36.8842127646
다바748763,127.2177641005,36.8851142142
다바748764,127.2177607825,36.8860156636
다바748765,127.2177574643,36.8869171129
다바748766,127.2177541460,36.8878185620
다바748767,127.2177508276,36.8887200110
다바748768,127.2177475090,36.8896214599
다바748769,127.2177441902,36.8905229086
다바748770,127.2177408714,36.8914243572
다바748771,127.2177375523,36.8923258057
다바748772,127.2177342331,36.8932272540
다바748773,127.2177309138,36.8941287022
다바748774,127.2177275943,36.8950301502
다바748775,127.2177242747,36.8959315981
다바748776,127.2177209549,36.8968330459
다바748777,127.2177176350,36.8977344935
다바748778,127.2177143149,36.8986359410
다바748779,127.2177109947,36.8995373884
다바748780,127.2177076743,36.9004388356
다바748781,127.2177043538,36.9013402827
다바748782,127.2177010331,36.9022417296
다바748783,127.2176977123,36.9031431764
다바748784,127.2176943914,36.9040446231
다바748785,127.2176910702,36.9049460696
다바748786,127.2176877490,36.9058475160
다바748787,127.2176844276,36.9067489623
다바748788,127.2176811060,36.9076504084
다바748789,127.2176777843,36.9085518544
다바748790,127.2176744625,36.9094533003
다바748791,127.2176711405,36.9103547460
다바748792,127.2176678184,36.9112561915
다바748793,127.2176644961,36.9121576370
다바748794,127.2176611736,36.9130590823
다바748795,127.2176578510,36.9139605274
다바748796,127.2176545283,36.9148619725
다바748797,127.2176512054,36.9157634174
다바748798,127.2176478824,36.9166648621
다바748799,127.2176445592,36.9175663067
다바748800,127.2176412359,36.9184677512
다바748801,127.2176379124,36.9193691955
다바748802,127.2176345888,36.9202706397
다바748803,127.2176312650,36.9211720838
다바748804,127.2176279411,36.9220735277
다바748805,127.2176246171,36.9229749715
다바748806,127.2176212929,36.9238764151
다바748807,127.2176179685,36.9247778587
다바748808,127.2176146440,36.9256793020
다바748809,127.2176113193,36.9265807453
다바748810,127.2176079945,36.9274821884
다바748811,127.2176046696,36.9283836313
다바748812,127.2176013445,36.9292850742
다바748813,127.2175980192,36.9301865169
다바749575,127.2195049998,36.7156419287
다바749576,127.2195017225,36.7165434040
다바749577,127.2194984451,36.7174448791
다바749578,127.2194951675,36.7183463542
다바749579,127.2194918897,36.7192478291
다바749580,127.2194886119,36.7201493038
다바749581,127.2194853338,36.7210507784
다바749582,127.2194820557,36.7219522529
다바749583,127.2194787773,36.7228537272
다바749584,127.2194754989,36.7237552015
다바749585,127.2194722203,36.7246566755
다바749586,127.2194689415,36.7255581495
다바749587,127.2194656626,36.7264596232
다바749588,127.2194623836,36.7273610969
다바749589,127.2194591044,36.7282625704
다바749590,127.2194558250,36.7291640438
다바749591,127.2194525455,36.7300655170
다바749592,127.2194492659,36.7309669902
다바749593,127.2194459861,36.7318684631
다바749594,127.2194427062,36.7327699360
다바749595,127.2194394261,36.7336714087
다바749596,127.2194361459,36.7345728812
다바749597,127.2194328655,36.7354743536
다바749598,127.2194295850,36.7363758259
다바749599,127.2194263044,36.7372772981
다바749600,127.2194230236,36.7381787701
다바749601,127.2194197426,36.7390802419
다바749602,127.2194164616,36.7399817137
다바749603,127.2194131803,36.7408831853
다바749604,127.2194098989,36.7417846567
다바749605,127.2194066174,36.7426861281
다바749606,127.2194033357,36.7435875993
다바749607,127.2194000539,36.7444890703
다바749608,127.2193967719,36.7453905412
다바749609,127.2193934898,36.7462920120
다바749610,127.2193902076,36.7471934826
다바749611,127.2193869252,36.7480949531
다바749612,127.2193836426,36.7489964235
다바749613,127.2193803599,36.7498978937
다바749614,127.2193770771,36.7507993638
다바749615,127.2193737941,36.7517008338
다바749616,127.2193705110,36.7526023036
다바749617,127.2193672277,36.7535037733
다바749618,127.2193639442,36.7544052428
다바749619,127.2193606607,36.7553067122
다바749620,127.2193573770,36.7562081815
다바749621,127.2193540931,36.7571096506
다바749622,127.2193508091,36.7580111196
다바749623,127.2193475249,36.7589125885
다바749624,127.2193442406,36.7598140572
다바749625,127.2193409562,36.7607155258
다바749626,127.2193376716,36.7616169942
다바749627,127.2193343868,36.7625184625
다바749628,127.2193311020,36.7634199307
다바749629,127.2193278169,36.7643213987
다바749630,127.2193245317,36.7652228666
다바749631,127.2193212464,36.7661243344
다바749632,127.2193179609,36.7670258020
다바749633,127.2193146753,36.7679272695
다바749634,127.2193113896,36.7688287368
다바749635,127.2193081037,36.7697302041
다바749636,127.2193048176,36.7706316711
다바749637,127.2193015314,36.7715331381
다바749638,127.2192982451,36.7724346049
다바749639,127.2192949586,36.7733360715
다바749640,127.2192916719,36.7742375380
다바749641,127.2192883851,36.7751390044
다바749642,127.2192850982,36.7760404707
다바749643,127.2192818111,36.7769419368
다바749644,127.2192785239,36.7778434028
다바749645,127.2192752365,36.7787448686
다바749646,127.2192719490,36.7796463343
다바749647,127.2192686613,36.7805477999
다바749648,127.2192653735,36.7814492653
다바749649,127.2192620856,36.7823507306
다바749650,127.2192587975,36.7832521957
다바749651,127.2192555092,36.7841536608
다바749652,127.2192522208,36.7850551256
다바749653,127.2192489323,36.7859565904
다바749654,127.2192456436,36.7868580550
다바749655,127.2192423548,36.7877595195
다바749656,127.2192390658,36.7886609838
다바749657,127.2192357767,36.7895624480
다바749658,127.2192324874,36.7904639120
다바749659,127.2192291980,36.7913653760
다바749660,127.2192259084,36.7922668397
다바749661,127.2192226187,36.7931683034
다바749662,127.2192193289,36.7940697669
다바749663,127.2192160388,36.7949712303
다바749664,127.2192127487,36.7958726935
다바749665,127.2192094584,36.7967741566
다바749666,127.2192061680,36.7976756195
다바749667,127.2192028774,36.7985770824
다바749668,127.2191995866,36.7994785450
다바749669,127.2191962958,36.8003800076
다바749670,127.2191930047,36.8012814700
다바749671,127.2191897136,36.8021829323
다바749672,127.2191864222,36.8030843944
다바749673,127.2191831308,36.8039858564
다바749674,127.2191798392,36.8048873183
다바749675,127.2191765474,36.8057887800
다바749676,127.2191732555,36.8066902416
다바749677,127.2191699634,36.8075917030
다바749678,127.2191666712,36.8084931643
다바749679,127.2191633789,36.8093946255
다바749680,127.2191600864,36.8102960865
다바749681,127.2191567938,36.8111975474
다바749682,127.2191535010,36.8120990082
다바749683,127.2191502081,36.8130004688
다바749684,127.2191469150,36.8139019293
다바749685,127.2191436217,36.8148033897
다바749686,127.2191403284,36.8157048499
다바749687,127.2191370349,36.8166063100
다바749688,127.2191337412,36.8175077699
다바749689,127.2191304474,36.8184092297
다바749690,127.2191271534,36.8193106894
다바749691,127.2191238593,36.8202121489
다바749692,127.2191205651,36.8211136083
다바749693,127.2191172707,36.8220150675
다바749694,127.2191139761,36.8229165266
다바749695,127.2191106815,36.8238179856
다바749696,127.2191073866,36.8247194445
다바749697,127.2191040916,36.8256209032
다바749698,127.2191007965,36.8265223617
다바749699,127.2190975012,36.8274238202
다바749700,127.2190942058,36.8283252785
다바749701,127.2190909102,36.8292267366
다바749702,127.2190876145,36.8301281946
다바749703,127.2190843187,36.8310296525
다바749704,127.2190810227,36.8319311103
다바749705,127.2190777265,36.8328325679
다바749706,127.2190744302,36.8337340253
다바749707,127.2190711338,36.8346354827
다바749708,127.2190678372,36.8355369399
다바749709,127.2190645404,36.8364383969
다바749710,127.2190612435,36.8373398538
다바749711,127.2190579465,36.8382413106
다바749712,127.2190546493,36.8391427673
다바749713,127.2190513520,36.8400442238
다바749714,127.2190480545,36.8409456801
다바749715,127.2190447569,36.8418471364
다바749716,127.2190414591,36.8427485925
다바749717,127.2190381612,36.8436500484
다바749718,127.2190348632,36.8445515042
다바749719,127.2190315650,36.8454529599
다바749720,127.2190282666,36.8463544155
다바749721,127.2190249681,36.8472558709
다바749722,127.2190216695,36.8481573262
다바749723,127.2190183707,36.8490587813
다바749724,127.2190150717,36.8499602363
다바749725,127.2190117726,36.8508616911
다바749726,127.2190084734,36.8517631459
다바749727,127.2190051740,36.8526646005
다바749728,127.2190018745,36.8535660549
다바749729,127.2189985748,36.8544675092
다바749730,127.2189952750,36.8553689634
다바749731,127.2189919750,36.8562704174
다바749732,127.2189886749,36.8571718713
다바749733,127.2189853747,36.8580733251
다바749734,127.2189820743,36.8589747787
다바749735,127.2189787737,36.8598762322
다바749736,127.2189754730,36.8607776856
다바749737,127.2189721721,36.8616791388
다바749738,127.2189688712,36.8625805918
다바749739,127.2189655700,36.8634820448
다바749740,127.2189622687,36.8643834976
다바749741,127.2189589673,36.8652849502
다바749742,127.2189556657,36.8661864028
다바749743,127.2189523640,36.8670878552
다바749744,127.2189490621,36.8679893074
다바749745,127.2189457601,36.8688907595
다바749746,127.2189424579,36.8697922115
다바749747,127.2189391556,36.8706936633
다바749748,127.2189358531,36.8715951150
다바749749,127.2189325505,36.8724965666
다바749750,127.2189292478,36.8733980180
다바749751,127.2189259449,36.8742994693
다바749752,127.2189226418,36.8752009205
다바749753,127.2189193386,36.8761023715
다바749754,127.2189160353,36.8770038224
다바749755,127.2189127318,36.8779052731
다바749756,127.2189094281,36.8788067237
다바749757,127.2189061243,36.8797081742
다바749758,127.2189028204,36.8806096245
다바749759,127.2188995163,36.8815110747
다바749760,127.2188962121,36.8824125248
다바749761,127.2188929077,36.8833139747
다바749762,127.2188896032,36.8842154245
다바749763,127.2188862985,36.8851168741
다바749764,127.2188829937,36.8860183236
다바749765,127.2188796888,36.8869197730
다바749766,127.2188763837,36.8878212222
다바749767,127.2188730784,36.8887226713
다바749768,127.2188697730,36.8896241203
다바749769,127.2188664674,36.8905255691
다바749770,127.2188631617,36.8914270178
다바749771,127.2188598559,36.8923284663
다바749772,127.2188565499,36.8932299147
다바749773,127.2188532438,36.8941313630
다바749774,127.2188499375,36.8950328111
다바749775,127.2188466311,36.8959342591
다바749776,127.2188433245,36.8968357070
다바749777,127.2188400178,36.8977371547
다바749778,127.2188367109,36.8986386023
다바749779,127.2188334039,36.8995400497
다바749780,127.2188300967,36.9004414970
다바749781,127.2188267894,36.9013429442
다바749782,127.2188234819,36.9022443912
다바749783,127.2188201743,36.9031458381
다바749784,127.2188168666,36.9040472849
다바749785,127.2188135586,36.9049487315
다바749786,127.2188102506,36.9058501780
다바749787,127.2188069424,36.9067516243
다바749788,127.2188036341,36.9076530706
다바749789,127.2188003256,36.9085545166
다바749790,127.2187970169,36.9094559626
다바749791,127.2187937081,36.9103574084
다바749792,127.2187903992,36.9112588540
다바749793,127.2187870901,36.9121602995
다바749794,127.2187837809,36.9130617449
다바749795,127.2187804715,36.9139631902
다바749796,127.2187771620,36.9148646353
다바749797,127.2187738523,36.9157660803
다바749798,127.2187705425,36.9166675251
다바749799,127.2187672326,36.9175689698
다바749800,127.2187639224,36.9184704144
다바749801,127.2187606122,36.9193718588
다바749802,127.2187573018,36.9202733031
다바749803,127.2187539912,36.9211747472
다바749804,127.2187506805,36.9220761912
다바749805,127.2187473697,36.9229776351
다바749806,127.2187440587,36.9238790788
다바749807,127.2187407475,36.9247805224
다바749808,127.2187374363,36.9256819659
다바749809,127.2187341248,36.9265834092
다바749810,127.2187308132,36.9274848524
다바749811,127.2187275015,36.9283862955
다바749812,127.2187241896,36.9292877384
다바749813,127.2187208776,36.9301891811
다바750575,127.2206247282,36.7156445619
다바750576,127.2206214640,36.7165460372
다바750577,127.2206181997,36.7174475125
다바750578,127.2206149352,36.7183489876
다바750579,127.2206116705,36.7192504626
다바750580,127.2206084057,36.7201519374
다바750581,127.2206051408,36.7210534121
다바750582,127.2206018757,36.7219548867
다바750583,127.2205986104,36.7228563611
다바750584,127.2205953451,36.7237578354
