X_COORD,Y_COORD,total
967483.991787,1871579.14739,0.16999999999999998
967483.991787,1871629.14739,0.6200000000000001
967483.991787,1871679.14739,2.18
967483.991787,1871729.14739,0.7600000000000002
967483.991787,1871779.14739,0.24999999999999994
967483.991787,1871929.14739,0.03
967483.991787,1871979.14739,0.0
967483.991787,1872029.14739,0.0
967483.991787,1872079.14739,0.0
967483.991787,1872229.14739,236.81
967483.991787,1873079.14739,18.84
967483.991787,1873129.14739,228.54
967483.991787,1873179.14739,186.72999999999996
967483.991787,1873229.14739,22.04
967483.991787,1873279.14739,44.1
967483.991787,1873329.14739,66.26000000000002
967483.991787,1873379.14739,146.75
967483.991787,1873429.14739,243.41000000000003
967483.991787,1873479.14739,78.75
967483.991787,1873529.14739,128.87
967483.991787,1873579.14739,36.0
967483.991787,1873629.14739,59.75
967483.991787,1873679.14739,12.85
967483.991787,1873729.14739,2.600000000000001
967483.991787,1873779.14739,0.40000000000000013
967483.991787,1873929.14739,0.9200000000000004
967483.991787,1873979.14739,1.6700000000000006
967483.991787,1874029.14739,1.37
967483.991787,1874229.14739,1.07
967483.991787,1874279.14739,0.13999999999999999
967483.991787,1874379.14739,1.3700000000000003
967483.991787,1874429.14739,1.3700000000000003
967483.991787,1874979.14739,1.83
967483.991787,1875029.14739,8.76
967483.991787,1875079.14739,35.94
967483.991787,1875129.14739,83.01
967483.991787,1875179.14739,15.029999999999998
967483.991787,1875229.14739,27.86
967483.991787,1875429.14739,5.1899999999999995
967483.991787,1875479.14739,16.14
967483.991787,1875529.14739,12.909999999999998
967483.991787,1875579.14739,15.919999999999998
967483.991787,1875629.14739,12.910000000000004
967483.991787,1875679.14739,14.429999999999998
967483.991787,1875729.14739,34.839999999999996
967483.991787,1876079.14739,0.11999999999999998
967483.991787,1876379.14739,4.26
967483.991787,1876829.14739,0.22
967483.991787,1876879.14739,3.5800000000000005
967483.991787,1877029.14739,1.3900000000000001
967483.991787,1877129.14739,34.19
967483.991787,1877179.14739,2.8900000000000006
967483.991787,1877279.14739,93.09000000000002
967483.991787,1877329.14739,133.35000000000002
967483.991787,1877379.14739,25.74
967483.991787,1877479.14739,3.2399999999999998
967483.991787,1877579.14739,0.43999999999999995
967483.991787,1877629.14739,18.14
967483.991787,1877679.14739,27.31
967483.991787,1877729.14739,46.84
967483.991787,1877779.14739,561.97
967483.991787,1877829.14739,460.29
967483.991787,1877879.14739,60.04
967483.991787,1877929.14739,29.71
967483.991787,1877979.14739,71.40000000000002
967483.991787,1878029.14739,149.15
967483.991787,1878079.14739,207.01
967483.991787,1878129.14739,27.41
967483.991787,1878179.14739,45.34
967483.991787,1878229.14739,124.94999999999999
967483.991787,1878279.14739,376.72
967483.991787,1878329.14739,409.07000000000005
967483.991787,1878379.14739,1068.15
967483.991787,1878429.14739,638.8499999999999
967483.991787,1878479.14739,350.07000000000005
967483.991787,1878529.14739,199.01
967483.991787,1878579.14739,144.04
967483.991787,1878629.14739,147.10999999999999
967483.991787,1878779.14739,11.309999999999999
967483.991787,1878829.14739,10.580000000000002
967483.991787,1878879.14739,35.08
967483.991787,1878929.14739,4.8
967483.991787,1878979.14739,2.2
967483.991787,1879029.14739,0.51
967483.991787,1879129.14739,2.45
967483.991787,1879179.14739,8.94
967483.991787,1879229.14739,41.05
967483.991787,1879279.14739,187.38000000000002
967483.991787,1879329.14739,337.13
967483.991787,1879379.14739,64.58
967483.991787,1879429.14739,0.0
967483.991787,1879479.14739,33.949999999999996
967483.991787,1879529.14739,148.85999999999999
967483.991787,1879579.14739,90.31
967483.991787,1879629.14739,51.17999999999999
967483.991787,1879679.14739,64.64
967483.991787,1879729.14739,41.59
967483.991787,1879779.14739,6.239999999999999
967483.991787,1879829.14739,70.42999999999999
967483.991787,1879879.14739,2.7800000000000007
967483.991787,1879929.14739,13.75
967483.991787,1879979.14739,246.26
967483.991787,1880029.14739,583.14
967483.991787,1880079.14739,330.41
967483.991787,1880129.14739,174.63
967483.991787,1880179.14739,158.35
967483.991787,1880229.14739,88.0
967483.991787,1880279.14739,123.69999999999999
967483.991787,1880329.14739,44.16
967483.991787,1880379.14739,26.58
967483.991787,1880429.14739,11.930000000000001
967483.991787,1880479.14739,21.130000000000003
967483.991787,1880529.14739,59.78
967483.991787,1880579.14739,141.51
967483.991787,1880629.14739,357.85
967483.991787,1880679.14739,190.79000000000002
967483.991787,1880729.14739,8.939999999999998
967483.991787,1880779.14739,120.48000000000002
967483.991787,1880829.14739,8.77
967483.991787,1880879.14739,15.05
967483.991787,1880929.14739,3.7899999999999996
967483.991787,1880979.14739,4.980000000000001
967483.991787,1881079.14739,70.59000000000002
967483.991787,1881129.14739,117.63
967483.991787,1881179.14739,5.52
967483.991787,1881279.14739,5.159999999999999
967483.991787,1881329.14739,19.439999999999998
967483.991787,1881379.14739,13.39
967483.991787,1881429.14739,29.520000000000003
967483.991787,1881529.14739,196.1
967483.991787,1881579.14739,178.49999999999997
967483.991787,1881629.14739,158.04999999999998
967483.991787,1881679.14739,316.63
967483.991787,1881729.14739,27.519999999999996
967483.991787,1881779.14739,36.260000000000005
967483.991787,1881829.14739,38.28
967483.991787,1881879.14739,35.64000000000001
967483.991787,1881929.14739,40.93000000000001
967483.991787,1881979.14739,41.21
967483.991787,1882029.14739,4.9399999999999995
967483.991787,1882079.14739,14.0
967483.991787,1882129.14739,2.2399999999999993
967483.991787,1882179.14739,188.59000000000003
967483.991787,1882229.14739,447.18000000000006
967483.991787,1882279.14739,319.45
967483.991787,1882329.14739,454.3599999999999
967483.991787,1882379.14739,346.87
967483.991787,1882429.14739,184.47
967483.991787,1882479.14739,204.19
967483.991787,1882529.14739,84.92
967483.991787,1882579.14739,126.37
967483.991787,1882629.14739,5.26
967483.991787,1882679.14739,0.0
967483.991787,1882729.14739,0.0
967483.991787,1882779.14739,0.01
967483.991787,1883029.14739,0.59
967483.991787,1883079.14739,1.3
967483.991787,1883129.14739,0.72
967483.991787,1883329.14739,4.870000000000001
967483.991787,1883379.14739,2.39
967483.991787,1883429.14739,642.6299999999999
967483.991787,1883479.14739,210.01
967483.991787,1883529.14739,39.74000000000001
967483.991787,1883879.14739,1.5600000000000003
967483.991787,1884229.14739,2.5200000000000005
967483.991787,1884279.14739,5.880000000000001
967483.991787,1884329.14739,13.89
967483.991787,1884379.14739,19.5
967483.991787,1884479.14739,26.830000000000002
967483.991787,1884879.14739,1.5700000000000003
967483.991787,1885079.14739,13.5
967483.991787,1885129.14739,7.16
967533.991787,1850379.14739,0.0
967533.991787,1850429.14739,0.0
967533.991787,1850479.14739,0.0
967533.991787,1851029.14739,8.789999999999997
967533.991787,1851079.14739,7.01
967533.991787,1851129.14739,3.2800000000000002
967533.991787,1851179.14739,6.489999999999999
967533.991787,1851229.14739,12.21
967533.991787,1851779.14739,65.56
967533.991787,1851829.14739,37.169999999999995
967533.991787,1852129.14739,91.60000000000001
967533.991787,1852179.14739,375.83
967533.991787,1852229.14739,147.5
967533.991787,1852279.14739,4.470000000000001
967533.991787,1852429.14739,2.5299999999999994
967533.991787,1852479.14739,14.91
967533.991787,1853929.14739,0.19999999999999998
967533.991787,1854129.14739,4.47
967533.991787,1854179.14739,8.399999999999999
967533.991787,1854379.14739,3.1800000000000006
967533.991787,1854429.14739,30.75
967533.991787,1854479.14739,4.86
967533.991787,1854529.14739,13.299999999999997
967533.991787,1854579.14739,8.45
967533.991787,1855329.14739,2.229999999999999
967533.991787,1857479.14739,0.0
967533.991787,1857679.14739,0.0
967533.991787,1857779.14739,0.0
967533.991787,1857879.14739,1.7800000000000002
967533.991787,1857929.14739,1.1700000000000002
967533.991787,1857979.14739,9.5
967533.991787,1858029.14739,38.28
967533.991787,1858079.14739,20.36
967533.991787,1858129.14739,31.700000000000003
967533.991787,1858179.14739,107.22
967533.991787,1858229.14739,0.7000000000000001
967533.991787,1858279.14739,0.6799999999999999
967533.991787,1858329.14739,2.2199999999999998
967533.991787,1858429.14739,0.07
967533.991787,1858479.14739,3.1900000000000004
967533.991787,1858529.14739,7.96
967533.991787,1858579.14739,8.35
967533.991787,1858629.14739,14.86
967533.991787,1858679.14739,5.539999999999999
967533.991787,1858729.14739,3.5500000000000003
967533.991787,1858779.14739,1.04
967533.991787,1858829.14739,0.12
967533.991787,1858879.14739,0.0
967533.991787,1859029.14739,0.0
967533.991787,1859079.14739,0.0
967533.991787,1859629.14739,0.47
967533.991787,1859779.14739,2.900000000000001
967533.991787,1859929.14739,0.19
967533.991787,1860029.14739,6.01
967533.991787,1860729.14739,2.2600000000000007
967533.991787,1860779.14739,4.93
967533.991787,1860829.14739,71.3
967533.991787,1860879.14739,16.790000000000003
967533.991787,1862029.14739,4.43
967533.991787,1862079.14739,3.539999999999999
967533.991787,1862279.14739,0.9000000000000004
967533.991787,1862329.14739,20.28
967533.991787,1862379.14739,16.35
967533.991787,1862629.14739,14.14
967533.991787,1862679.14739,3.450000000000001
967533.991787,1862779.14739,3.0500000000000003
967533.991787,1862879.14739,0.8900000000000003
967533.991787,1862929.14739,17.769999999999996
967533.991787,1863379.14739,0.5700000000000001
967533.991787,1863479.14739,20.259999999999998
967533.991787,1863529.14739,26.17
967533.991787,1863579.14739,9.889999999999999
967533.991787,1863629.14739,28.22
967533.991787,1863679.14739,37.540000000000006
967533.991787,1863729.14739,31.349999999999998
967533.991787,1863779.14739,156.62
967533.991787,1863829.14739,66.61000000000001
967533.991787,1863879.14739,108.28999999999999
967533.991787,1863929.14739,185.88
967533.991787,1863979.14739,156.75000000000003
967533.991787,1864029.14739,180.74999999999997
967533.991787,1864079.14739,58.71999999999999
967533.991787,1864129.14739,67.69
967533.991787,1864179.14739,178.59
967533.991787,1864229.14739,73.78
967533.991787,1864279.14739,57.46
967533.991787,1864329.14739,97.07
967533.991787,1864379.14739,39.1
967533.991787,1864429.14739,3.1900000000000004
967533.991787,1864479.14739,2.6500000000000004
967533.991787,1864579.14739,1.1900000000000002
967533.991787,1864679.14739,11.66
967533.991787,1864729.14739,40.05
967533.991787,1864779.14739,224.69
967533.991787,1864829.14739,240.58999999999997
967533.991787,1864879.14739,8.839999999999998
967533.991787,1864929.14739,5.33
967533.991787,1865079.14739,8.9
967533.991787,1865129.14739,16.310000000000002
967533.991787,1865179.14739,15.420000000000002
967533.991787,1865229.14739,39.48
967533.991787,1865279.14739,4.73
967533.991787,1865329.14739,2.0100000000000002
967533.991787,1865379.14739,6.700000000000001
967533.991787,1865429.14739,37.06
967533.991787,1865479.14739,20.06
967533.991787,1865529.14739,410.09999999999997
967533.991787,1865579.14739,1100.82
967533.991787,1865629.14739,878.7100000000002
967533.991787,1865679.14739,518.1700000000001
967533.991787,1865729.14739,90.71000000000001
967533.991787,1865779.14739,123.67
967533.991787,1865829.14739,100.52
967533.991787,1865879.14739,65.32
967533.991787,1865929.14739,155.82999999999998
967533.991787,1865979.14739,232.68
967533.991787,1866029.14739,258.17
967533.991787,1866079.14739,232.77999999999997
967533.991787,1866129.14739,104.02000000000001
967533.991787,1866179.14739,60.510000000000005
967533.991787,1866379.14739,0.9400000000000002
967533.991787,1866429.14739,1.57
967533.991787,1866529.14739,16.43
967533.991787,1866579.14739,137.6
967533.991787,1866629.14739,173.97
967533.991787,1866679.14739,59.62
967533.991787,1866729.14739,355.74
967533.991787,1866779.14739,1629.0500000000002
967533.991787,1866829.14739,601.4200000000001
967533.991787,1866879.14739,82.34
967533.991787,1866929.14739,152.22
967533.991787,1866979.14739,263.25
967533.991787,1867029.14739,442.79999999999995
967533.991787,1867079.14739,289.97
967533.991787,1867129.14739,580.9899999999999
967533.991787,1867179.14739,877.74
967533.991787,1867229.14739,902.99
967533.991787,1867279.14739,586.47
967533.991787,1867329.14739,524.3
967533.991787,1867379.14739,41.67999999999999
967533.991787,1867429.14739,18.89
967533.991787,1867479.14739,3.899999999999999
967533.991787,1867529.14739,60.04
967533.991787,1867579.14739,43.97
967533.991787,1867629.14739,60.92999999999999
967533.991787,1867679.14739,43.33
967533.991787,1867729.14739,79.29999999999998
967533.991787,1867779.14739,67.43
967533.991787,1867829.14739,290.9
967533.991787,1867879.14739,216.78999999999996
967533.991787,1867929.14739,353.24
967533.991787,1867979.14739,289.67
967533.991787,1868029.14739,85.32000000000001
967533.991787,1868079.14739,104.50999999999999
967533.991787,1868129.14739,130.04
967533.991787,1868179.14739,115.79
967533.991787,1868229.14739,63.480000000000004
967533.991787,1868279.14739,54.46
967533.991787,1868329.14739,64.01
967533.991787,1868379.14739,128.78000000000003
967533.991787,1868429.14739,218.09999999999997
967533.991787,1868479.14739,268.60999999999996
967533.991787,1868529.14739,304.94
967533.991787,1868579.14739,286.96
967533.991787,1868629.14739,319.23
967533.991787,1868679.14739,170.93
967533.991787,1868729.14739,226.39000000000001
967533.991787,1868779.14739,266.37
967533.991787,1868829.14739,434.75
967533.991787,1868879.14739,1086.08
967533.991787,1868929.14739,471.86999999999995
967533.991787,1868979.14739,825.9699999999999
967533.991787,1869029.14739,280.54
967533.991787,1869079.14739,442.38000000000005
967533.991787,1869129.14739,425.82
967533.991787,1869179.14739,339.58000000000004
967533.991787,1869229.14739,1142.9799999999998
967533.991787,1869279.14739,1810.5100000000002
967533.991787,1869329.14739,992.2199999999998
967533.991787,1869379.14739,388.46000000000004
967533.991787,1869429.14739,88.77
967533.991787,1869479.14739,390.4099999999999
967533.991787,1869529.14739,619.4100000000001
967533.991787,1869579.14739,404.66999999999996
967533.991787,1869629.14739,598.2900000000001
967533.991787,1869679.14739,389.08
967533.991787,1869729.14739,506.74
967533.991787,1869779.14739,641.72
967533.991787,1869829.14739,514.84
967533.991787,1869879.14739,215.43
967533.991787,1869929.14739,233.82999999999998
967533.991787,1869979.14739,580.35
967533.991787,1870029.14739,364.95000000000005
967533.991787,1870079.14739,282.37
967533.991787,1870129.14739,167.45
967533.991787,1870179.14739,270.43
967533.991787,1870229.14739,289.92
967533.991787,1870279.14739,775.22
967533.991787,1870329.14739,348.73
967533.991787,1870379.14739,232.62999999999997
967533.991787,1870429.14739,597.6299999999999
967533.991787,1870479.14739,408.28
967533.991787,1870529.14739,542.41
967533.991787,1870579.14739,624.0699999999999
967533.991787,1870629.14739,845.04
967533.991787,1870679.14739,882.3799999999999
967533.991787,1870729.14739,705.77
967533.991787,1870779.14739,1587.76
967533.991787,1870829.14739,459.86000000000007
967533.991787,1870879.14739,457.29999999999995
967533.991787,1870929.14739,523.1
967533.991787,1870979.14739,282.94
967533.991787,1871029.14739,322.52
967533.991787,1871079.14739,241.27999999999997
967533.991787,1871129.14739,201.07
967533.991787,1871179.14739,328.31
967533.991787,1871229.14739,337.58
967533.991787,1871279.14739,366.95
967533.991787,1871329.14739,50.57999999999999
967533.991787,1871379.14739,42.660000000000004
967533.991787,1871429.14739,0.36
967533.991787,1871479.14739,0.9500000000000004
967533.991787,1871529.14739,0.6000000000000001
967533.991787,1871579.14739,0.0
967533.991787,1871629.14739,0.5199999999999999
967533.991787,1871679.14739,0.63
967533.991787,1871729.14739,1.3599999999999999
967533.991787,1871779.14739,0.06
967533.991787,1871829.14739,0.060000000000000005
967533.991787,1871879.14739,0.03
967533.991787,1871929.14739,0.0
967533.991787,1871979.14739,0.0
967533.991787,1872029.14739,168.26999999999998
967533.991787,1872229.14739,24.459999999999997
967533.991787,1872679.14739,377.47999999999996
967533.991787,1872729.14739,237.05
967533.991787,1872779.14739,301.91999999999996
967533.991787,1873029.14739,13.129999999999999
967533.991787,1873079.14739,131.55
967533.991787,1873129.14739,199.16
967533.991787,1873179.14739,297.03
967533.991787,1873229.14739,141.46
967533.991787,1873279.14739,493.64
967533.991787,1873329.14739,394.51
967533.991787,1873379.14739,105.06
967533.991787,1873529.14739,70.35999999999999
967533.991787,1873579.14739,59.379999999999995
967533.991787,1873679.14739,7.579999999999999
967533.991787,1873779.14739,3.689999999999999
967533.991787,1874279.14739,2.9800000000000013
967533.991787,1874379.14739,3.86
967533.991787,1874579.14739,0.0
967533.991787,1874779.14739,0.03
967533.991787,1875029.14739,0.31
967533.991787,1875079.14739,2.8000000000000003
967533.991787,1875129.14739,6.96
967533.991787,1875179.14739,5.959999999999999
967533.991787,1875229.14739,6.590000000000001
967533.991787,1875429.14739,11.57
967533.991787,1875479.14739,22.33
967533.991787,1875529.14739,18.86
967533.991787,1875579.14739,13.969999999999999
967533.991787,1875629.14739,80.48
967533.991787,1875679.14739,27.060000000000002
967533.991787,1875729.14739,3.22
967533.991787,1875779.14739,2.54
967533.991787,1875829.14739,2.16
967533.991787,1876629.14739,0.42000000000000004
967533.991787,1876779.14739,0.060000000000000005
967533.991787,1876979.14739,0.16
967533.991787,1877029.14739,0.16
967533.991787,1877079.14739,4.84
967533.991787,1877129.14739,466.7300000000001
967533.991787,1877229.14739,109.89
967533.991787,1877279.14739,151.07
967533.991787,1877329.14739,251.67000000000002
967533.991787,1877379.14739,64.21
967533.991787,1877429.14739,10.479999999999999
967533.991787,1877479.14739,10.7
967533.991787,1877529.14739,5.9799999999999995
967533.991787,1877579.14739,3.5500000000000003
967533.991787,1877629.14739,1.4400000000000004
967533.991787,1877679.14739,2.5300000000000002
967533.991787,1877729.14739,8.42
967533.991787,1877779.14739,185.72000000000003
967533.991787,1877829.14739,345.8
967533.991787,1877879.14739,446.28
967533.991787,1877929.14739,175.06000000000003
967533.991787,1877979.14739,258.64
967533.991787,1878029.14739,248.32000000000002
967533.991787,1878079.14739,141.98999999999998
967533.991787,1878129.14739,208.51
967533.991787,1878179.14739,72.39999999999998
967533.991787,1878229.14739,199.60999999999999
967533.991787,1878279.14739,183.82999999999998
967533.991787,1878329.14739,347.44000000000005
967533.991787,1878379.14739,388.49000000000007
967533.991787,1878429.14739,771.31
967533.991787,1878479.14739,532.89
967533.991787,1878529.14739,219.42000000000002
967533.991787,1878579.14739,94.4
967533.991787,1878629.14739,1.02
967533.991787,1878679.14739,72.36
967533.991787,1878729.14739,48.21000000000001
967533.991787,1878779.14739,47.46
967533.991787,1878829.14739,38.36
967533.991787,1878879.14739,14.91
967533.991787,1878929.14739,13.59
967533.991787,1878979.14739,27.240000000000002
967533.991787,1879029.14739,30.980000000000004
967533.991787,1879079.14739,7.639999999999999
967533.991787,1879129.14739,9.319999999999999
967533.991787,1879179.14739,34.260000000000005
967533.991787,1879229.14739,90.7
967533.991787,1879279.14739,561.07
967533.991787,1879329.14739,395.16
967533.991787,1879379.14739,186.76
967533.991787,1879429.14739,155.95
967533.991787,1879479.14739,101.33999999999997
967533.991787,1879529.14739,52.91999999999999
967533.991787,1879579.14739,133.83
967533.991787,1879629.14739,43.489999999999995
967533.991787,1879679.14739,53.879999999999995
967533.991787,1879729.14739,9.65
967533.991787,1879779.14739,1.9400000000000004
967533.991787,1879829.14739,4.82
967533.991787,1879879.14739,1.4900000000000002
967533.991787,1879929.14739,37.38
967533.991787,1879979.14739,108.44000000000001
967533.991787,1880029.14739,281.65000000000003
967533.991787,1880079.14739,279.67
967533.991787,1880129.14739,93.6
967533.991787,1880179.14739,62.540000000000006
967533.991787,1880229.14739,42.0
967533.991787,1880279.14739,24.18
967533.991787,1880329.14739,31.279999999999998
967533.991787,1880379.14739,9.879999999999999
967533.991787,1880429.14739,4.460000000000001
967533.991787,1880479.14739,17.72
967533.991787,1880579.14739,0.7400000000000002
967533.991787,1880629.14739,0.7400000000000002
967533.991787,1880679.14739,2.7000000000000006
967533.991787,1880729.14739,0.02
967533.991787,1880779.14739,69.89999999999999
967533.991787,1880829.14739,12.7
967533.991787,1880879.14739,18.75
967533.991787,1880929.14739,3.8400000000000007
967533.991787,1880979.14739,2.21
967533.991787,1881029.14739,4.69
967533.991787,1881079.14739,5.27
967533.991787,1881129.14739,166.73999999999995
967533.991787,1881179.14739,64.36000000000001
967533.991787,1881279.14739,10.629999999999999
967533.991787,1881429.14739,11.060000000000002
967533.991787,1881529.14739,5.710000000000001
967533.991787,1881579.14739,13.830000000000002
967533.991787,1881629.14739,81.01
967533.991787,1881679.14739,2.32
967533.991787,1881729.14739,13.61
967533.991787,1881779.14739,17.85
967533.991787,1881829.14739,32.05
967533.991787,1881879.14739,20.35
967533.991787,1881929.14739,3.73
967533.991787,1881979.14739,24.81
967533.991787,1882029.14739,9.37
967533.991787,1882079.14739,1.1600000000000001
967533.991787,1882179.14739,22.429999999999996
967533.991787,1882229.14739,150.9
967533.991787,1882279.14739,171.56999999999996
967533.991787,1882329.14739,511.39
967533.991787,1882379.14739,64.56
967533.991787,1882479.14739,23.470000000000002
967533.991787,1882779.14739,0.0
967533.991787,1882929.14739,1.66
967533.991787,1882979.14739,8.41
967533.991787,1883029.14739,0.4799999999999999
967533.991787,1883129.14739,0.11999999999999998
967533.991787,1883229.14739,0.24
967533.991787,1883279.14739,0.38
967533.991787,1883429.14739,31.83
967533.991787,1883479.14739,300.95
967533.991787,1883679.14739,0.0
967533.991787,1884479.14739,2.880000000000001
967533.991787,1884829.14739,0.59
967533.991787,1884879.14739,6.7200000000000015
967533.991787,1885079.14739,2.8399999999999994
967533.991787,1885129.14739,4.99
967533.991787,1885179.14739,0.31
967583.991787,1850379.14739,0.0
967583.991787,1851029.14739,0.09
967583.991787,1851079.14739,1.6400000000000003
967583.991787,1851229.14739,3.0700000000000003
967583.991787,1851279.14739,2.3800000000000003
967583.991787,1851979.14739,8.85
967583.991787,1852079.14739,6.14
967583.991787,1852179.14739,66.61
967583.991787,1852229.14739,5.29
967583.991787,1852279.14739,79.91
967583.991787,1852329.14739,0.8200000000000002
967583.991787,1852379.14739,9.649999999999997
967583.991787,1852529.14739,1.91
967583.991787,1852579.14739,47.77
967583.991787,1853929.14739,0.53
967583.991787,1854179.14739,74.84
967583.991787,1854229.14739,8.419999999999998
967583.991787,1854329.14739,66.96
967583.991787,1854379.14739,14.999999999999996
967583.991787,1854429.14739,7.549999999999999
967583.991787,1854579.14739,7.709999999999999
967583.991787,1854779.14739,0.43000000000000005
967583.991787,1854829.14739,0.33000000000000007
967583.991787,1855329.14739,5.069999999999999
967583.991787,1855479.14739,4.969999999999999
967583.991787,1855529.14739,2.71
967583.991787,1857579.14739,0.0
967583.991787,1857629.14739,0.21
967583.991787,1857679.14739,0.22
967583.991787,1857729.14739,2.7900000000000005
967583.991787,1857779.14739,5.1800000000000015
967583.991787,1857829.14739,8.989999999999998
967583.991787,1857879.14739,1.69
967583.991787,1857929.14739,0.7000000000000001
967583.991787,1857979.14739,0.43
967583.991787,1858029.14739,2.3900000000000006
967583.991787,1858079.14739,19.830000000000002
967583.991787,1858129.14739,14.989999999999998
967583.991787,1858179.14739,13.18
967583.991787,1858229.14739,14.799999999999997
967583.991787,1858279.14739,14.1
967583.991787,1858329.14739,16.42
967583.991787,1858379.14739,14.419999999999998
967583.991787,1858429.14739,916.11
967583.991787,1858479.14739,361.72
967583.991787,1858529.14739,39.989999999999995
967583.991787,1858579.14739,4.330000000000001
967583.991787,1858679.14739,0.39
967583.991787,1858729.14739,1.87
967583.991787,1858879.14739,0.0
967583.991787,1858979.14739,0.0
967583.991787,1859029.14739,0.0
967583.991787,1859679.14739,1.5500000000000005
967583.991787,1859729.14739,2.8500000000000005
967583.991787,1859779.14739,3.750000000000001
967583.991787,1859879.14739,1.7100000000000002
967583.991787,1860579.14739,0.22999999999999998
967583.991787,1860629.14739,0.39
967583.991787,1860829.14739,62.45
967583.991787,1860879.14739,3.58
967583.991787,1862079.14739,0.0
967583.991787,1862129.14739,11.959999999999999
967583.991787,1862179.14739,36.92
967583.991787,1862229.14739,36.92
967583.991787,1862279.14739,7.319999999999999
967583.991787,1862329.14739,25.17
967583.991787,1862379.14739,37.39
967583.991787,1862429.14739,10.770000000000001
967583.991787,1862479.14739,89.10000000000001
967583.991787,1862529.14739,74.57
967583.991787,1862579.14739,62.46
967583.991787,1862629.14739,74.6
967583.991787,1862729.14739,126.66000000000001
967583.991787,1862779.14739,37.839999999999996
967583.991787,1862829.14739,12.729999999999999
967583.991787,1862879.14739,2.8200000000000003
967583.991787,1862929.14739,67.48
967583.991787,1862979.14739,0.15999999999999998
967583.991787,1863029.14739,10.35
967583.991787,1863079.14739,0.01
967583.991787,1863479.14739,0.8000000000000002
967583.991787,1863529.14739,47.88999999999999
967583.991787,1863579.14739,33.61000000000001
967583.991787,1863629.14739,33.04
967583.991787,1863679.14739,9.43
967583.991787,1863729.14739,11.87
967583.991787,1863779.14739,75.89
967583.991787,1863829.14739,201.6
967583.991787,1863879.14739,269.57
967583.991787,1863929.14739,272.20000000000005
967583.991787,1863979.14739,119.97
967583.991787,1864029.14739,90.93
967583.991787,1864079.14739,59.019999999999996
967583.991787,1864129.14739,56.529999999999994
967583.991787,1864179.14739,81.59
967583.991787,1864229.14739,36.730000000000004
967583.991787,1864279.14739,32.08
967583.991787,1864329.14739,60.32
967583.991787,1864379.14739,49.22
967583.991787,1864429.14739,4.370000000000001
967583.991787,1864479.14739,2.1200000000000006
967583.991787,1864579.14739,14.209999999999999
967583.991787,1864629.14739,31.03
967583.991787,1864679.14739,63.27000000000001
967583.991787,1864729.14739,322.94
967583.991787,1864779.14739,637.3500000000001
967583.991787,1864829.14739,352.19000000000005
967583.991787,1864879.14739,291.43
967583.991787,1864929.14739,143.81
967583.991787,1864979.14739,10.559999999999999
967583.991787,1865079.14739,1.69
967583.991787,1865129.14739,7.66
967583.991787,1865179.14739,14.950000000000003
967583.991787,1865229.14739,5.04
967583.991787,1865279.14739,2.27
967583.991787,1865329.14739,4.02
967583.991787,1865379.14739,6.1499999999999995
967583.991787,1865429.14739,2.04
967583.991787,1865479.14739,10.900000000000002
967583.991787,1865529.14739,81.27999999999999
967583.991787,1865579.14739,875.0799999999999
967583.991787,1865629.14739,744.48
967583.991787,1865679.14739,392.45000000000005
967583.991787,1865729.14739,154.79000000000002
967583.991787,1865779.14739,0.8900000000000001
967583.991787,1865829.14739,106.86000000000001
967583.991787,1865879.14739,175.67000000000002
967583.991787,1865929.14739,399.83
967583.991787,1865979.14739,440.19
967583.991787,1866029.14739,536.1800000000001
967583.991787,1866079.14739,166.35999999999999
967583.991787,1866129.14739,38.739999999999995
967583.991787,1866179.14739,50.97
967583.991787,1866479.14739,9.3
967583.991787,1866579.14739,153.35999999999999
967583.991787,1866629.14739,120.88
967583.991787,1866679.14739,201.53999999999996
967583.991787,1866729.14739,170.21999999999997
967583.991787,1866779.14739,1482.38
967583.991787,1866829.14739,452.15
967583.991787,1866879.14739,166.21000000000004
967583.991787,1866929.14739,150.98999999999998
967583.991787,1866979.14739,263.34000000000003
967583.991787,1867029.14739,378.97
967583.991787,1867079.14739,351.68000000000006
967583.991787,1867129.14739,468.18999999999994
967583.991787,1867179.14739,691.61
967583.991787,1867229.14739,1023.5899999999999
967583.991787,1867279.14739,618.89
967583.991787,1867329.14739,337.09999999999997
967583.991787,1867379.14739,64.64999999999999
967583.991787,1867429.14739,35.92
967583.991787,1867479.14739,18.14
967583.991787,1867529.14739,10.279999999999998
967583.991787,1867579.14739,38.739999999999995
967583.991787,1867629.14739,33.59
967583.991787,1867679.14739,59.96000000000001
967583.991787,1867729.14739,111.89
967583.991787,1867779.14739,140.2
967583.991787,1867829.14739,168.79
967583.991787,1867879.14739,66.19
967583.991787,1867929.14739,185.29000000000002
967583.991787,1867979.14739,307.63000000000005
967583.991787,1868029.14739,199.73999999999998
967583.991787,1868079.14739,113.16000000000001
967583.991787,1868129.14739,121.25000000000001
967583.991787,1868179.14739,74.13
967583.991787,1868229.14739,50.5
967583.991787,1868279.14739,17.729999999999997
967583.991787,1868329.14739,43.39
967583.991787,1868379.14739,239.53000000000003
967583.991787,1868429.14739,299.7
967583.991787,1868479.14739,349.5
967583.991787,1868529.14739,165.93
967583.991787,1868579.14739,208.95
967583.991787,1868629.14739,268.32000000000005
967583.991787,1868679.14739,196.67000000000002
